Date,Pair,Side,Price,Executed,Fee,Total
2024-02-07 01:21:00,BTCUSDC,BUY,43145.57000000,0.00007000,0 BNB,3.02018990 USDC
2024-02-07 01:14:48,BTCUSDC,SELL,43155.40000000,0.00007000,0 BNB,3.02087800 USDC
2024-02-07 01:14:47,BTCUSDC,SELL,43154.80000000,0.00007000,0 BNB,3.02083600 USDC
2024-02-07 01:12:03,BTCUSDC,SELL,43139.00000000,0.00007000,0 BNB,3.01973000 USDC
2024-02-07 01:11:58,BTCUSDC,SELL,43128.40000000,0.00007000,0 BNB,3.01898800 USDC
2024-02-07 00:45:30,BTCUSDC,BUY,43111.64000000,0.00007000,0 BNB,3.01781480 USDC
2024-02-07 00:43:07,BTCUSDC,BUY,43112.26000000,0.00007000,0 BNB,3.01785820 USDC
2024-02-07 00:38:12,BTCUSDC,BUY,43085.36000000,0.00007000,0 BNB,3.01597520 USDC
2024-02-07 00:37:08,BTCUSDC,BUY,43095.93000000,0.00007000,0 BNB,3.01671510 USDC
2024-02-07 00:34:46,BTCUSDC,BUY,43124.70000000,0.00007000,0 BNB,3.01872900 USDC
2024-02-07 00:33:40,BTCUSDC,BUY,43153.41000000,0.00007000,0 BNB,3.02073870 USDC
2024-02-07 00:29:22,BTCUSDC,BUY,43172.83000000,0.00007000,0 BNB,3.02209810 USDC
2024-02-07 00:27:15,BTCUSDC,SELL,43145.50000000,0.00007000,0 BNB,3.02018500 USDC
2024-02-07 00:27:06,BTCUSDC,SELL,43128.60000000,0.00007000,0 BNB,3.01900200 USDC
2024-02-07 00:27:05,BTCUSDC,SELL,43126.90000000,0.00007000,0 BNB,3.01888300 USDC
2024-02-07 00:18:41,BTCUSDC,BUY,43085.47000000,0.00007000,0 BNB,3.01598290 USDC
2024-02-06 23:40:43,BTCUSDC,SELL,43109.70000000,0.00007000,0 BNB,3.01767900 USDC
2024-02-06 23:27:51,BTCUSDC,BUY,43102.36000000,0.00007000,0 BNB,3.01716520 USDC
2024-02-06 23:26:08,BTCUSDC,BUY,43083.83000000,0.00007000,0 BNB,3.01586810 USDC
2024-02-06 23:25:02,BTCUSDC,BUY,43066.64000000,0.00007000,0 BNB,3.01466480 USDC
2024-02-06 23:20:08,BTCUSDC,BUY,43130.00000000,0.00007000,0 BNB,3.01910000 USDC
2024-02-06 23:19:04,BTCUSDC,BUY,43130.00000000,0.00007000,0 BNB,3.01910000 USDC
2024-02-06 23:17:19,BTCUSDC,BUY,43139.92000000,0.00007000,0 BNB,3.01979440 USDC
2024-02-06 23:12:23,BTCUSDC,BUY,43194.61000000,0.00007000,0 BNB,3.02362270 USDC
2024-02-06 23:01:51,BTCUSDC,SELL,43205.70000000,0.00007000,0 BNB,3.02439900 USDC
2024-02-06 22:59:08,BTCUSDC,BUY,43203.61000000,0.00007000,0 BNB,3.02425270 USDC
2024-02-06 22:17:14,BTCUSDC,BUY,43173.23000000,0.00007000,0 BNB,3.02212610 USDC
2024-02-06 22:11:42,BTCUSDC,BUY,43174.09000000,0.00007000,0 BNB,3.02218630 USDC
2024-02-06 22:08:43,BTCUSDC,BUY,43162.50000000,0.00007000,0 BNB,3.02137500 USDC
2024-02-06 22:06:59,BTCUSDC,BUY,43186.36000000,0.00007000,0 BNB,3.02304520 USDC
2024-02-06 22:00:10,BTCUSDC,BUY,43163.67000000,0.00007000,0 BNB,3.02145690 USDC
2024-02-06 21:56:33,BTCUSDC,BUY,43193.99000000,0.00007000,0 BNB,3.02357930 USDC
2024-02-06 21:55:26,BTCUSDC,BUY,43193.98000000,0.00007000,0 BNB,3.02357860 USDC
2024-02-06 21:46:41,BTCUSDC,BUY,43219.17000000,0.00007000,0 BNB,3.02534190 USDC
2024-02-06 21:43:39,BTCUSDC,SELL,43259.10000000,0.00007000,0 BNB,3.02813700 USDC
2024-02-06 21:43:35,BTCUSDC,SELL,43244.30000000,0.00007000,0 BNB,3.02710100 USDC
2024-02-06 21:43:33,BTCUSDC,SELL,43243.70000000,0.00007000,0 BNB,3.02705900 USDC
2024-02-06 21:42:11,BTCUSDC,SELL,43239.20000000,0.00007000,0 BNB,3.02674400 USDC
2024-02-06 21:42:11,BTCUSDC,SELL,43236.60000000,0.00007000,0 BNB,3.02656200 USDC
2024-02-06 21:42:11,BTCUSDC,SELL,43237.30000000,0.00007000,0 BNB,3.02661100 USDC
2024-02-06 21:42:08,BTCUSDC,SELL,43228.70000000,0.00007000,0 BNB,3.02600900 USDC
2024-02-06 21:32:06,BTCUSDC,SELL,43209.70000000,0.00007000,0 BNB,3.02467900 USDC
2024-02-06 21:31:25,BTCUSDC,SELL,43209.40000000,0.00007000,0 BNB,3.02465800 USDC
2024-02-06 21:31:25,BTCUSDC,SELL,43195.60000000,0.00007000,0 BNB,3.02369200 USDC
2024-02-06 21:12:26,BTCUSDC,SELL,43178.10000000,0.00007000,0 BNB,3.02246700 USDC
2024-02-06 21:12:19,BTCUSDC,SELL,43173.00000000,0.00007000,0 BNB,3.02211000 USDC
2024-02-06 21:12:19,BTCUSDC,SELL,43172.50000000,0.00007000,0 BNB,3.02207500 USDC
2024-02-06 21:10:25,BTCUSDC,SELL,43167.70000000,0.00007000,0 BNB,3.02173900 USDC
2024-02-06 21:10:23,BTCUSDC,SELL,43156.80000000,0.00007000,0 BNB,3.02097600 USDC
2024-02-06 21:06:46,BTCUSDC,SELL,43138.20000000,0.00007000,0 BNB,3.01967400 USDC
2024-02-06 21:03:32,BTCUSDC,BUY,43113.64000000,0.00007000,0 BNB,3.01795480 USDC
2024-02-06 21:00:33,BTCUSDC,BUY,43124.55000000,0.00007000,0 BNB,3.01871850 USDC
2024-02-06 20:59:26,BTCUSDC,BUY,43129.37000000,0.00007000,0 BNB,3.01905590 USDC
2024-02-06 20:50:42,BTCUSDC,BUY,43095.06000000,0.00007000,0 BNB,3.01665420 USDC
2024-02-06 20:48:21,BTCUSDC,BUY,43129.91000000,0.00007000,0 BNB,3.01909370 USDC
2024-02-06 20:47:15,BTCUSDC,BUY,43166.22000000,0.00007000,0 BNB,3.02163540 USDC
2024-02-06 20:35:55,BTCUSDC,BUY,43166.58000000,0.00007000,0 BNB,3.02166060 USDC
2024-02-06 20:31:02,BTCUSDC,BUY,43152.48000000,0.00007000,0 BNB,3.02067360 USDC
2024-02-06 20:27:24,BTCUSDC,BUY,43134.93000000,0.00007000,0 BNB,3.01944510 USDC
2024-02-06 20:24:24,BTCUSDC,BUY,43193.37000000,0.00007000,0 BNB,3.02353590 USDC
2024-02-06 20:22:41,BTCUSDC,BUY,43185.55000000,0.00007000,0 BNB,3.02298850 USDC
2024-02-06 20:21:37,BTCUSDC,BUY,43194.15000000,0.00007000,0 BNB,3.02359050 USDC
2024-02-06 20:18:38,BTCUSDC,BUY,43195.96000000,0.00007000,0 BNB,3.02371720 USDC
2024-02-06 20:17:33,BTCUSDC,BUY,43200.51000000,0.00007000,0 BNB,3.02403570 USDC
2024-02-06 20:13:53,BTCUSDC,BUY,43201.11000000,0.00007000,0 BNB,3.02407770 USDC
2024-02-06 20:09:37,BTCUSDC,BUY,43215.87000000,0.00007000,0 BNB,3.02511090 USDC
2024-02-06 20:08:31,BTCUSDC,BUY,43230.05000000,0.00007000,0 BNB,3.02610350 USDC
2024-02-06 20:04:15,BTCUSDC,BUY,43276.77000000,0.00007000,0 BNB,3.02937390 USDC
2024-02-06 20:02:33,BTCUSDC,BUY,43295.68000000,0.00007000,0 BNB,3.03069760 USDC
2024-02-06 20:01:28,BTCUSDC,BUY,43296.06000000,0.00007000,0 BNB,3.03072420 USDC
2024-02-06 20:00:24,BTCUSDC,BUY,43277.05000000,0.00007000,0 BNB,3.02939350 USDC
2024-02-06 19:59:20,BTCUSDC,BUY,43276.96000000,0.00007000,0 BNB,3.02938720 USDC
2024-02-06 19:59:08,BTCUSDC,SELL,43272.10000000,0.00007000,0 BNB,3.02904700 USDC
2024-02-06 19:59:06,BTCUSDC,SELL,43266.60000000,0.00007000,0 BNB,3.02866200 USDC
2024-02-06 19:59:05,BTCUSDC,SELL,43266.50000000,0.00007000,0 BNB,3.02865500 USDC
2024-02-06 19:58:41,BTCUSDC,SELL,43258.00000000,0.00007000,0 BNB,3.02806000 USDC
2024-02-06 19:58:35,BTCUSDC,SELL,43257.60000000,0.00007000,0 BNB,3.02803200 USDC
2024-02-06 19:58:35,BTCUSDC,SELL,43257.90000000,0.00007000,0 BNB,3.02805300 USDC
2024-02-06 19:58:30,BTCUSDC,SELL,43253.10000000,0.00007000,0 BNB,3.02771700 USDC
2024-02-06 19:58:15,BTCUSDC,SELL,43240.70000000,0.00007000,0 BNB,3.02684900 USDC
2024-02-06 19:57:54,BTCUSDC,SELL,43221.00000000,0.00007000,0 BNB,3.02547000 USDC
2024-02-06 19:57:54,BTCUSDC,SELL,43219.10000000,0.00007000,0 BNB,3.02533700 USDC
2024-02-06 19:55:40,BTCUSDC,BUY,43209.87000000,0.00007000,0 BNB,3.02469090 USDC
2024-02-06 19:50:04,BTCUSDC,SELL,43194.90000000,0.00007000,0 BNB,3.02364300 USDC
2024-02-06 19:46:54,BTCUSDC,BUY,43151.73000000,0.00007000,0 BNB,3.02062110 USDC
2024-02-06 19:41:29,BTCUSDC,SELL,43186.70000000,0.00007000,0 BNB,3.02306900 USDC
2024-02-06 19:40:03,BTCUSDC,BUY,43143.58000000,0.00007000,0 BNB,3.02005060 USDC
2024-02-06 19:33:13,BTCUSDC,BUY,43214.72000000,0.00007000,0 BNB,3.02503040 USDC
2024-02-06 19:20:19,BTCUSDC,SELL,43215.30000000,0.00007000,0 BNB,3.02507100 USDC
2024-02-06 19:20:16,BTCUSDC,SELL,43210.50000000,0.00007000,0 BNB,3.02473500 USDC
2024-02-06 19:20:06,BTCUSDC,SELL,43193.10000000,0.00007000,0 BNB,3.02351700 USDC
2024-02-06 19:20:06,BTCUSDC,SELL,43193.10000000,0.00007000,0 BNB,3.02351700 USDC
2024-02-06 19:19:30,BTCUSDC,SELL,43180.40000000,0.00007000,0 BNB,3.02262800 USDC
2024-02-06 19:19:26,BTCUSDC,SELL,43166.20000000,0.00007000,0 BNB,3.02163400 USDC
2024-02-06 19:16:12,BTCUSDC,BUY,43137.23000000,0.00007000,0 BNB,3.01960610 USDC
2024-02-06 19:15:04,BTCUSDC,BUY,43123.05000000,0.00007000,0 BNB,3.01861350 USDC
2024-02-06 19:10:08,BTCUSDC,BUY,43167.36000000,0.00007000,0 BNB,3.02171520 USDC
2024-02-06 19:05:50,BTCUSDC,BUY,43175.93000000,0.00007000,0 BNB,3.02231510 USDC
2024-02-06 19:00:07,BTCUSDC,SELL,43177.90000000,0.00007000,0 BNB,3.02245300 USDC
2024-02-06 18:59:43,BTCUSDC,BUY,43177.87000000,0.00007000,0 BNB,3.02245090 USDC
2024-02-06 18:58:36,BTCUSDC,BUY,43172.17000000,0.00007000,0 BNB,3.02205190 USDC
2024-02-06 18:54:35,BTCUSDC,SELL,43134.70000000,0.00007000,0 BNB,3.01942900 USDC
2024-02-06 18:54:35,BTCUSDC,SELL,43130.90000000,0.00007000,0 BNB,3.01916300 USDC
2024-02-06 18:51:01,BTCUSDC,SELL,43115.90000000,0.00007000,0 BNB,3.01811300 USDC
2024-02-06 18:47:55,BTCUSDC,BUY,43091.56000000,0.00007000,0 BNB,3.01640920 USDC
2024-02-06 18:40:50,BTCUSDC,SELL,43082.10000000,0.00007000,0 BNB,3.01574700 USDC
2024-02-06 18:35:59,BTCUSDC,BUY,43039.04000000,0.00007000,0 BNB,3.01273280 USDC
2024-02-06 18:33:37,BTCUSDC,BUY,43072.78000000,0.00007000,0 BNB,3.01509460 USDC
2024-02-06 18:32:32,BTCUSDC,BUY,43087.79000000,0.00007000,0 BNB,3.01614530 USDC
2024-02-06 18:30:47,BTCUSDC,BUY,43134.78000000,0.00007000,0 BNB,3.01943460 USDC
2024-02-06 18:27:10,BTCUSDC,BUY,43149.99000000,0.00007000,0 BNB,3.02049930 USDC
2024-02-06 18:26:03,BTCUSDC,BUY,43149.99000000,0.00007000,0 BNB,3.02049930 USDC
2024-02-06 18:20:31,BTCUSDC,BUY,43214.36000000,0.00007000,0 BNB,3.02500520 USDC
2024-02-06 18:19:24,BTCUSDC,BUY,43214.76000000,0.00007000,0 BNB,3.02503320 USDC
2024-02-06 18:10:01,BTCUSDC,BUY,43228.85000000,0.00007000,0 BNB,3.02601950 USDC
2024-02-06 18:07:40,BTCUSDC,BUY,43223.28000000,0.00007000,0 BNB,3.02562960 USDC
2024-02-06 18:06:34,BTCUSDC,BUY,43223.36000000,0.00007000,0 BNB,3.02563520 USDC
2024-02-06 18:03:27,BTCUSDC,SELL,43218.80000000,0.00023000,0 BNB,9.94032400 USDC
2024-02-06 18:03:27,BTCUSDC,SELL,43218.80000000,0.01000000,0 BNB,432.18800000 USDC
2024-02-06 18:02:04,BTCUSDC,BUY,43197.53000000,0.00007000,0 BNB,3.02382710 USDC
2024-02-06 17:56:59,BTCUSDC,BUY,43175.55000000,0.00023000,0 BNB,9.93037650 USDC
2024-02-06 17:56:22,BTCUSDC,BUY,43175.56000000,0.00023000,0 BNB,9.93037880 USDC
2024-02-06 17:54:46,BTCUSDC,BUY,43175.63000000,0.00023000,0 BNB,9.93039490 USDC
2024-02-06 16:22:25,BTCUSDC,SELL,43203.20000000,0.00013000,0 BNB,5.61641600 USDC
2024-02-06 16:20:51,BTCUSDC,SELL,43193.20000000,0.00006000,0 BNB,2.59159200 USDC
2024-02-06 16:09:57,BTCUSDC,SELL,43193.20000000,0.00040000,0 BNB,17.27728000 USDC
2024-02-06 16:05:50,BTCUSDC,BUY,43160.00000000,0.00013000,0 BNB,5.61080000 USDC
2024-02-06 16:05:50,BTCUSDC,BUY,43160.00000000,0.00022000,0 BNB,9.49520000 USDC
2024-02-06 16:03:56,BTCUSDC,BUY,43150.00000000,0.00046000,0 BNB,19.84900000 USDC
2024-02-06 07:57:46,BTCUSDC,SELL,42833.10000000,0.00063000,0 BNB,26.98485300 USDC
2024-02-06 07:57:46,BTCUSDC,SELL,42833.10000000,0.00063000,0 BNB,26.98485300 USDC
2024-02-06 07:30:10,BTCUSDC,SELL,42775.70000000,0.00035000,0 BNB,14.97149500 USDC
2024-02-06 07:19:31,BTCUSDC,SELL,42763.30000000,0.00026000,0 BNB,11.11845800 USDC
2024-02-06 05:19:06,BTCUSDC,BUY,42720.62000000,0.00026000,0 BNB,11.10736120 USDC
2024-02-06 05:17:23,BTCUSDC,BUY,42732.99000000,0.00035000,0 BNB,14.95654650 USDC
2024-02-06 04:51:58,BTCUSDC,BUY,42790.32000000,0.00063000,0 BNB,26.95790160 USDC
2024-02-06 04:51:24,BTCUSDC,BUY,42790.32000000,0.00063000,0 BNB,26.95790160 USDC
2024-02-06 04:31:01,BTCUSDC,SELL,42870.20000000,0.00047000,0 BNB,20.14899400 USDC
2024-02-06 04:26:47,BTCUSDC,SELL,42836.10000000,0.00063000,0 BNB,26.98674300 USDC
2024-02-06 04:15:45,BTCUSDC,BUY,42827.40000000,0.00047000,0 BNB,20.12887800 USDC
2024-02-06 04:12:08,BTCUSDC,BUY,42793.32000000,0.00063000,0 BNB,26.95979160 USDC
2024-02-06 03:52:59,BTCUSDC,SELL,42802.99000000,0.01000000,0 BNB,428.02990000 USDC
2024-02-05 21:05:16,BTCUSDT,SELL,42463.70000000,0.00047000,0.02993691 USDT,19.95793900 USDT
2024-02-05 20:40:12,BTCUSDT,BUY,42421.31000000,0.00047000,0.00000118 BTC,19.93801570 USDT
2024-02-05 20:36:10,BTCUSDT,SELL,42460.70000000,0.00097000,0.06178032 USDT,41.18687900 USDT
2024-02-05 20:35:40,BTCUSDT,SELL,42442.30000000,0.00047000,0.02992182 USDT,19.94788100 USDT
2024-02-05 20:29:33,BTCUSDT,BUY,42439.99000000,0.00047000,0.00000118 BTC,19.94679530 USDT
2024-02-05 20:29:15,BTCUSDT,SELL,42435.90000000,0.00043000,0.02737116 USDT,18.24743700 USDT
2024-02-05 20:28:03,BTCUSDT,SELL,42435.90000000,0.00004000,0.00254615 USDT,1.69743600 USDT
2024-02-05 20:26:41,BTCUSDT,BUY,42393.52000000,0.00047000,0.00000118 BTC,19.92495440 USDT
2024-02-05 20:25:33,BTCUSDT,BUY,42399.89000000,0.00047000,0.00000118 BTC,19.92794830 USDT
2024-02-05 20:24:03,BTCUSDT,BUY,42418.27000000,0.00097000,0.00000243 BTC,41.14572190 USDT
2024-02-05 20:22:59,BTCUSDT,BUY,42482.97000000,0.00096000,0.00000240 BTC,40.78365120 USDT
2024-02-05 20:11:16,BTCUSDT,BUY,42640.19000000,0.00096000,0.00000240 BTC,40.93458240 USDT
2024-02-05 19:59:33,BTCUSDT,BUY,42794.72000000,0.00126000,0.00000315 BTC,53.92134720 USDT
2024-02-05 19:57:40,BTCUSDT,BUY,42791.40000000,0.00168000,0.00000420 BTC,71.88955200 USDT
2024-02-05 19:07:55,BTCUSDT,SELL,42766.80000000,0.00108000,0.06928222 USDT,46.18814400 USDT
2024-02-05 19:07:52,BTCUSDT,SELL,42766.80000000,0.00289000,0.18539408 USDT,123.59605200 USDT
2024-02-05 19:07:46,BTCUSDT,SELL,42766.80000000,0.00042000,0.02694308 USDT,17.96205600 USDT
2024-02-05 19:01:31,BTCUSDT,SELL,42726.70000000,0.00096000,0.06152645 USDT,41.01763200 USDT
2024-02-05 19:01:31,BTCUSDT,SELL,42732.70000000,0.00007000,0.00448693 USDT,2.99128900 USDT
2024-02-05 19:01:15,BTCUSDT,SELL,42726.70000000,0.00004000,0.00256360 USDT,1.70906800 USDT
2024-02-05 19:01:01,BTCUSDT,SELL,42726.70000000,0.00036000,0.02307242 USDT,15.38161200 USDT
2024-02-05 18:11:09,BTCUSDT,BUY,42689.99000000,0.00007000,0.00000018 BTC,2.98829930 USDT
2024-02-05 18:11:09,BTCUSDT,BUY,42689.99000000,0.00697000,0.00001743 BTC,297.54923030 USDT
2024-02-05 18:10:05,BTCUSDT,BUY,42684.00000000,0.00136000,0.00000340 BTC,58.05024000 USDT
2024-02-05 18:10:05,BTCUSDT,BUY,42683.99000000,0.00800000,0.00002000 BTC,341.47192000 USDT
2024-02-05 18:08:11,BTCUSDT,BUY,42724.10000000,0.00514000,0.00001285 BTC,219.60187400 USDT
2024-02-05 18:08:11,BTCUSDT,BUY,42724.09000000,0.00290000,0.00000725 BTC,123.89986100 USDT
2024-02-05 18:08:11,BTCUSDT,BUY,42724.11000000,0.00439000,0.00001098 BTC,187.55884290 USDT
2024-02-05 16:16:23,BTCUSDT,SELL,42685.20000000,0.00122000,0.07811392 USDT,52.07594400 USDT
2024-02-05 16:16:14,BTCUSDT,SELL,42685.20000000,0.00003000,0.00192083 USDT,1.28055600 USDT
2024-02-05 16:15:51,BTCUSDT,SELL,42685.20000000,0.00232000,0.14854450 USDT,99.02966400 USDT
2024-02-05 16:15:44,BTCUSDT,SELL,42685.20000000,0.00235000,0.15046533 USDT,100.31022000 USDT
2024-02-05 16:15:18,BTCUSDT,SELL,42685.20000000,0.00072000,0.04610002 USDT,30.73334400 USDT
2024-02-05 16:15:09,BTCUSDT,SELL,42685.20000000,0.00117000,0.07491253 USDT,49.94168400 USDT
2024-02-05 16:15:08,BTCUSDT,SELL,42675.80000000,0.00223000,0.14275055 USDT,95.16703400 USDT
2024-02-05 16:15:08,BTCUSDT,SELL,42675.80000000,0.00838000,0.53643481 USDT,357.62320400 USDT
2024-02-05 16:15:06,BTCUSDT,SELL,42675.80000000,0.00149000,0.09538041 USDT,63.58694200 USDT
2024-02-05 16:15:06,BTCUSDT,SELL,42675.80000000,0.00024000,0.01536329 USDT,10.24219200 USDT
2024-02-05 16:15:06,BTCUSDT,SELL,42675.80000000,0.00012000,0.00768164 USDT,5.12109600 USDT
2024-02-05 16:07:23,BTCUSDT,BUY,42642.48000000,0.00155000,0.00000388 BTC,66.09584400 USDT
2024-02-05 16:07:23,BTCUSDT,BUY,42642.54000000,0.00781000,0.00001953 BTC,333.03823740 USDT
2024-02-05 16:06:18,BTCUSDT,BUY,42633.18000000,0.01246000,0.00003115 BTC,531.20942280 USDT
2024-02-05 13:37:53,BTCUSDT,SELL,43506.90000000,0.00691000,0.45094902 USDT,300.63267900 USDT
2024-02-05 13:36:33,BTCUSDT,SELL,43484.10000000,0.00507000,0.33069658 USDT,220.46438700 USDT
2024-02-05 07:49:08,BTCUSDT,SELL,43111.50000000,0.00266000,0.17201489 USDT,114.67659000 USDT
2024-02-03 21:30:25,BTCUSDT,BUY,43068.47000000,0.00266000,0.00000665 BTC,114.56213020 USDT
2024-02-03 21:30:25,BTCUSDT,BUY,43068.46000000,0.00431000,0.00001078 BTC,185.62506260 USDT
2024-02-02 22:59:12,BTCUSDT,SELL,43185.50000000,0.00046000,0.02979800 USDT,19.86533000 USDT
2024-02-02 22:57:01,BTCUSDT,SELL,43176.00000000,0.00035000,0.02266740 USDT,15.11160000 USDT
2024-02-02 21:14:40,BTCUSDT,SELL,43022.60000000,0.00026000,0.01677881 USDT,11.18587600 USDT
2024-02-02 20:55:07,BTCUSDT,BUY,42979.58000000,0.00026000,0.00000065 BTC,11.17469080 USDT
2024-02-02 20:01:49,BTCUSDT,SELL,43075.50000000,0.00008000,0.00516906 USDT,3.44604000 USDT
2024-02-02 20:00:27,BTCUSDT,SELL,43075.50000000,0.00018000,0.01163039 USDT,7.75359000 USDT
2024-02-02 19:58:08,BTCUSDT,SELL,43070.60000000,0.00010000,0.00646059 USDT,4.30706000 USDT
2024-02-02 19:57:55,BTCUSDT,SELL,43070.60000000,0.00009000,0.00581453 USDT,3.87635400 USDT
2024-02-02 18:09:01,BTCUSDT,SELL,42875.90000000,0.00014000,0.00900394 USDT,6.00262600 USDT
2024-02-02 18:06:57,BTCUSDT,BUY,42833.03000000,0.00014000,0.00000035 BTC,5.99662420 USDT
2024-02-02 17:46:53,BTCUSDT,BUY,43027.60000000,0.00019000,0.00000048 BTC,8.17524400 USDT
2024-02-02 17:45:48,BTCUSDT,BUY,43032.45000000,0.00026000,0.00000065 BTC,11.18843700 USDT
2024-02-02 17:43:07,BTCUSDT,BUY,43132.85000000,0.00035000,0.00000088 BTC,15.09649750 USDT
2024-02-02 17:42:01,BTCUSDT,BUY,43142.39000000,0.00046000,0.00000115 BTC,19.84549940 USDT
2024-02-02 16:01:34,BTCUSDT,SELL,43343.30000000,0.00046000,0.02990688 USDT,19.93791800 USDT
2024-02-02 16:01:33,BTCUSDT,SELL,43329.80000000,0.00046000,0.02989756 USDT,19.93170800 USDT
2024-02-02 16:01:21,BTCUSDT,SELL,43303.20000000,0.00046000,0.02987921 USDT,19.91947200 USDT
2024-02-02 16:00:27,BTCUSDT,SELL,43289.80000000,0.00046000,0.02986996 USDT,19.91330800 USDT
2024-02-02 16:00:20,BTCUSDT,SELL,43268.70000000,0.00046000,0.02985540 USDT,19.90360200 USDT
2024-02-02 06:48:50,BTCUSDT,SELL,43249.30000000,0.00046000,0.02984202 USDT,19.89467800 USDT
2024-02-02 06:48:48,BTCUSDT,SELL,43235.40000000,0.00023000,0.01491621 USDT,9.94414200 USDT
2024-02-02 06:47:16,BTCUSDT,SELL,43235.40000000,0.00023000,0.01491621 USDT,9.94414200 USDT
2024-02-02 06:47:16,BTCUSDT,SELL,43234.00000000,0.00046000,0.02983146 USDT,19.88764000 USDT
2024-02-02 06:47:16,BTCUSDT,SELL,43233.30000000,0.00046000,0.02983098 USDT,19.88731800 USDT
2024-02-02 06:30:34,BTCUSDT,SELL,43226.20000000,0.00032000,0.02074858 USDT,13.83238400 USDT
2024-02-02 06:30:27,BTCUSDT,SELL,43226.20000000,0.00014000,0.00907750 USDT,6.05166800 USDT
2024-02-02 06:28:44,BTCUSDT,SELL,43204.00000000,0.00046000,0.02981076 USDT,19.87384000 USDT
2024-02-02 06:28:44,BTCUSDT,SELL,43208.90000000,0.00046000,0.02981414 USDT,19.87609400 USDT
2024-02-02 06:28:44,BTCUSDT,SELL,43215.40000000,0.00046000,0.02981863 USDT,19.87908400 USDT
2024-02-02 06:28:44,BTCUSDT,SELL,43212.00000000,0.00046000,0.02981628 USDT,19.87752000 USDT
2024-02-02 06:26:54,BTCUSDT,SELL,43170.70000000,0.00017000,0.01100853 USDT,7.33901900 USDT
2024-02-02 06:26:54,BTCUSDT,SELL,43172.50000000,0.00046000,0.02978903 USDT,19.85935000 USDT
2024-02-02 06:26:54,BTCUSDT,SELL,43175.30000000,0.00013000,0.00841918 USDT,5.61278900 USDT
2024-02-02 06:26:54,BTCUSDT,SELL,43176.30000000,0.00046000,0.02979165 USDT,19.86109800 USDT
2024-02-02 06:26:54,BTCUSDT,SELL,43172.00000000,0.00046000,0.02978868 USDT,19.85912000 USDT
2024-02-02 06:26:18,BTCUSDT,SELL,43166.10000000,0.00046000,0.02978461 USDT,19.85640600 USDT
2024-02-02 06:26:18,BTCUSDT,SELL,43164.30000000,0.00046000,0.02978337 USDT,19.85557800 USDT
2024-02-02 06:26:13,BTCUSDT,SELL,43153.20000000,0.00046000,0.02977571 USDT,19.85047200 USDT
2024-02-02 06:02:35,BTCUSDT,SELL,43133.10000000,0.00023000,0.01488092 USDT,9.92061300 USDT
2024-02-02 06:02:32,BTCUSDT,SELL,43133.10000000,0.00046000,0.02976184 USDT,19.84122600 USDT
2024-02-02 06:02:32,BTCUSDT,SELL,43133.10000000,0.00023000,0.01488092 USDT,9.92061300 USDT
2024-02-02 06:02:32,BTCUSDT,SELL,43132.40000000,0.00046000,0.02976136 USDT,19.84090400 USDT
2024-02-02 03:44:34,BTCUSDT,BUY,43089.29000000,0.00046000,0.00000115 BTC,19.82107340 USDT
2024-02-02 03:42:51,BTCUSDT,BUY,43089.99000000,0.00046000,0.00000115 BTC,19.82139540 USDT
2024-02-02 03:41:46,BTCUSDT,BUY,43089.99000000,0.00046000,0.00000115 BTC,19.82139540 USDT
2024-02-02 03:39:24,BTCUSDT,BUY,43110.08000000,0.00046000,0.00000115 BTC,19.83063680 USDT
2024-02-02 03:37:03,BTCUSDT,BUY,43121.21000000,0.00046000,0.00000115 BTC,19.83575660 USDT
2024-02-02 03:34:02,BTCUSDT,BUY,43128.87000000,0.00046000,0.00000115 BTC,19.83928020 USDT
2024-02-02 03:26:32,BTCUSDT,BUY,43123.00000000,0.00046000,0.00000115 BTC,19.83658000 USDT
2024-02-02 03:18:27,BTCUSDT,BUY,43129.34000000,0.00046000,0.00000115 BTC,19.83949640 USDT
2024-02-02 03:16:42,BTCUSDT,BUY,43101.13000000,0.00006000,0.00000015 BTC,2.58606780 USDT
2024-02-02 03:16:42,BTCUSDT,BUY,43132.16000000,0.00013000,0.00000033 BTC,5.60718080 USDT
2024-02-02 03:16:42,BTCUSDT,BUY,43125.13000000,0.00027000,0.00000068 BTC,11.64378510 USDT
2024-02-02 03:12:26,BTCUSDT,BUY,43133.18000000,0.00046000,0.00000115 BTC,19.84126280 USDT
2024-02-02 03:08:46,BTCUSDT,BUY,43168.80000000,0.00046000,0.00000115 BTC,19.85764800 USDT
2024-02-02 03:08:06,BTCUSDT,SELL,43170.70000000,0.00029000,0.01877925 USDT,12.51950300 USDT
2024-02-02 03:08:06,BTCUSDT,SELL,43162.70000000,0.00046000,0.02978226 USDT,19.85484200 USDT
2024-02-02 02:41:11,BTCUSDT,SELL,43146.10000000,0.00040000,0.02588766 USDT,17.25844000 USDT
2024-02-02 02:40:59,BTCUSDT,SELL,43146.10000000,0.00006000,0.00388315 USDT,2.58876600 USDT
2024-02-02 02:40:31,BTCUSDT,SELL,43127.10000000,0.00002000,0.00129381 USDT,0.86254200 USDT
2024-02-02 02:40:28,BTCUSDT,SELL,43127.10000000,0.00044000,0.02846389 USDT,18.97592400 USDT
